"probeset"	"beta.sk"	"beta.ab"	"se.sk"	"se.ab"	"Aexprs.sk"	"Aexprs.ab"
"20289_at"	-0.0687934033333333	0.0115935499999988	0.0889628457531944	0.0249587855987688	7.07183159833333	6.099671975
"20290_at"	0.00189887333333338	0.0517578100000007	0.0650519289412561	0.0333638735976017	5.19631619	5.951334635
"20292_at"	-0.0416666633333325	0.0369090333333357	0.11186262548061	0.128621425205543	8.949869795	11.3708683833333
"20293_at"	-0.0463867233333337	-0.0911458366666658	0.0272681937285427	0.0602197733545536	5.017659505	6.00032552166667
"20295_at"	-0.0122612833333315	-0.0667818466666654	0.0515019605888684	0.0340315019798293	5.08360460166667	6.06431540666667
"20296_at"	-0.0930718333333331	-0.143028799999998	0.102036792693286	0.108750965309924	5.81834581333333	11.7310196333333
"20297_at"	-0.00906032666666778	-0.0349809666666676	0.0472491749474786	0.0261595429534415	5.24053277	6.03637069333333
"20299_at"	0.0207790833333332	0.0676081733333334	0.0614707068717841	0.0408795582314197	5.09475369166667	6.20773237
"20300_at"	0.00873480666666726	0.0974809666666667	0.0857689857988774	0.0225773816195888	5.85793728333333	6.26115535
"20302_at"	-0.00415038666666945	-0.764322913333331	0.0380254769884725	0.212320766880676	5.29862467666667	8.95638021
"20303_at"	-0.0335829033333344	-0.128029846666665	0.0321128981348581	0.036074909707506	5.42727322166667	6.22026492333333
"20304_at"	0.0695800800000015	-0.076622566666666	0.0861160554160472	0.204864374628213	5.39326985666667	10.51682695
"20305_at"	0.190972223333334	-0.013671866666666	0.171439659576831	0.133877921312836	6.383680555	11.1858724333333
"20306_at"	-0.267008463333331	-0.291165866666665	0.0483547773581798	0.142915932659774	5.989298505	11.1885517
"20307_at"	0.11195204	-0.0239382999999975	0.0660791630225172	0.168249311378847	5.58302137666667	10.2495993833333
"20308_at"	0.0345594633333342	-0.0477264000000002	0.142194138224198	0.0711613712531956	7.10088433166667	12.1358423666667
"20309_at"	-0.0116644933333321	-0.0049829733333322	0.0233050698521056	0.0171748450093736	4.9472385	5.76844201
"20310_at"	-0.0738660966666664	0.102964743333334	0.0227889108598106	0.107468520864571	5.01642523833333	6.07872596166667
"20311_at"	0.00735134666666681	-0.0208834133333333	0.0204364137879084	0.0165246407430187	5.07640245333333	5.85549379
"20312_at"	-0.0470377600000011	-0.0252153433333326	0.0698768764584912	0.072651388571514	5.49487304666667	6.829990485
"20315_at"	-0.00119357666666353	0.396534433333334	0.0677978530723992	0.0977112007812801	9.74343533166667	10.81214945
"20316_at"	-0.0447591166666683	0.0418669866666654	0.0548220765457233	0.0745365702446955	7.134033205	8.75380609
"20317_at"	0.553656699999999	0.0273437666666663	0.189639574747411	0.0604081270765844	10.9015570833333	13.0390625166667
"20318_at"	-0.0188802099999972	0.0175781433333331	0.0398738424422803	0.0690918570009359	9.64746093833333	9.95345053166667
"20319_at"	0.0457356766666646	0.365509809999998	0.082274957079958	0.35048537062985	5.32316080833333	8.176945615
"20320_at"	0.0435113000000023	0.0419171000000045	0.0432494758103116	0.0418669958507558	11.1865777166667	12.6945362833333
"20321_at"	0.00347221999999991	0.146334133333333	0.030196480272848	0.0686060039824945	5.86447482666667	10.6104267
"20322_at"	0.0131835666666653	-0.154397033333336	0.0921087402093205	0.0850639433952571	10.2303873833333	10.5856620833333
"20324_at"	-0.0595703099999998	-0.0159254666666655	0.107711512643088	0.0969402727144888	8.704264325	11.3549679666667
"20333_at"	0.0812717000000003	0.192558100000003	0.0363442355485	0.0790722129551713	8.80246311	10.9922626166667
"20334_at"	-0.0159505333333296	0.166866966666666	0.0533446861714552	0.054577993621909	11.0646159	11.4152644166667
"20335_at"	-0.117865666666666	-0.158553683333332	0.0404562557425846	0.136527008052424	6.84311252333333	6.911308095
"20336_at"	0.00287543666666501	0.114232763333336	0.0390550980020645	0.0642516701214874	9.65220811833333	10.0014773516667
"20338_at"	0.112413193333333	0.019381000000001	0.0385731630103675	0.0397771524901386	9.16449653	11.0235126333333
"20339_at"	0.0361599366666665	0.015324520000001	0.0217504553732654	0.0214936209859328	5.27814398833333	5.89598357666667
"20340_at"	0.0321180566666683	-0.00190303333333119	0.0862764489013006	0.0571490098944183	8.148654515	10.52764425
"20341_at"	0.25474718	0.280398640000001	0.130182347934151	0.0477616659879951	6.16657172333333	9.06552985
"20342_at"	0.0913357233333345	0.133238183333332	0.0655536153846903	0.0781550003690206	5.79775662166667	6.53494340833333
"20343_at"	0.00206162666666465	-0.31578025	0.029418059065941	0.146440635956454	5.20307074666667	8.047538565
"20344_at"	-0.300835503333336	-0.513721959999999	0.115651830125041	0.218311274581589	5.61070421166667	7.76272035333333
"20345_at"	-0.0116916199999997	-0.32096353333333	0.0580253715279895	0.135541142475115	5.72068956333333	11.7770182333333
"20346_at"	-0.0218099000000027	0.039863780000001	0.108206567294017	0.0799229998032136	6.28369140666667	6.17668269333333
"20347_at"	0.26253255	-0.0506310066666655	0.190099148443191	0.051990064942671	6.67635091166667	6.85051081666667
"20348_at"	0.261990016666667	0.228315299999998	0.120531218282247	0.146580161250158	9.53111436833333	10.42816005
"20349_at"	0.0500759566666673	-0.0616486399999996	0.0382765770696254	0.039019414068737	5.11330837833333	6.02659255
"20350_at"	-0.11572266	-0.372295670000002	0.0839891358796606	0.133608476955907	6.49047851666667	9.48758012833333
"20351_at"	-0.0578884566666664	0.256710740000001	0.041987608467519	0.0485312326217648	5.64645724833333	8.46474359333333
"20352_at"	0.0595703133333325	0.0281700700000007	0.034606669677626	0.057681228662035	5.5069987	7.84301132166667
"20353_at"	-0.123453773333335	-0.0930488766666642	0.0761211193289036	0.168091658498588	6.23522949333333	8.443008815
"20354_at"	0.00488281666666524	-0.882161450000002	0.0995505804718841	0.269731358180057	9.278808595	9.107747395
"20355_at"	-0.024685326666666	0.02726863	0.0327692438303821	0.0183964834725172	5.14645725	5.935584435
"20356_at"	0.277018230000001	0.330679083333333	0.0852414350305417	0.103310078661083	6.26546224166667	8.488957335
"20357_at"	-0.0142957933333347	0.00272936333333185	0.050147923246356	0.073833364105937	5.67576768666667	6.395770735
"20358_at"	-0.00382487333333348	0.0804787600000001	0.115779501351023	0.154633756968408	7.57906087333333	9.86796374666667
"20359_at"	-0.108235679999999	-0.168644833333333	0.0346159565544059	0.13555430018858	5.81062825666667	7.7106245
"20360_at"	0.038140180000001	-0.0449719533333308	0.0694510656861557	0.0533445578742006	9.92363823666667	6.218124
"20361_at"	-0.154839409999999	-0.0434194700000017	0.159104495548964	0.210467324506461	7.93874783166667	9.58876702833333
"20362_at"	-0.0818684900000015	-0.249749633333334	0.118429924679575	0.0442821120297827	7.19523112166667	10.3013071166667
"20363_at"	0.0814345000000003	0.0479266333333328	0.0724961575307206	0.0270848641048015	11.20732965	12.9246043833333
"20364_at"	-0.0661349666666649	-0.325721133333333	0.0338472369442655	0.0870139853302335	12.9458279166667	12.6869491333333
"20365_at"	0.103108723333333	0.165264433333332	0.119004442696379	0.0812288313866042	6.48881022166667	10.2109875833333
"20370_at"	0.0257432733333323	0.00678585666666898	0.0304813803163316	0.0805676152773076	5.31297472	6.31724509166667
"20371_at"	0.0112304700000028	0.0351562500000009	0.0425596927667884	0.0255338758358169	5.173095705	6.00292968833333
"20375_at"	0.140353736666666	-0.144831733333334	0.0871751084130369	0.0887573991088525	6.20423719833333	11.8048377666667
"20377_at"	0.134440106666667	0.258713943333333	0.105950731584928	0.133461133330896	5.82373047	9.246945115
"20378_at"	0.83984375	0.0108423466666663	0.150932447759409	0.0535082430726177	6.57291666833333	5.90571164
"20379_at"	0.0846896700000004	0.00282953000000141	0.0682148816378568	0.225776180216454	5.60511610166667	6.84624148833333
"20382_at"	0.0543620333333301	-0.0566907333333351	0.0857034269361047	0.0588181411415474	11.04833985	11.9124599333333
"20383_at"	0.0250651033333344	-0.00553384999999995	0.0663581346653696	0.0855596021427087	6.18147786833333	7.37418619833333
"20384_at"	-0.301323783333334	-0.107722366666666	0.101135815645305	0.0870534115983189	9.65717231166667	10.2791215833333
"20387_at"	-0.0391710066666668	-0.00488280999999979	0.0536409532444596	0.0559833698839342	5.48605685666667	6.283040365
"20388_at"	-0.0802137600000012	-0.0447716366666651	0.0308357226741354	0.0366033604015645	5.24876573333333	6.08618790166667
"20389_at"	-0.0667860233333322	-0.00483273000000128	0.023846494600792	0.0180884532249182	5.11802842833333	5.88295022166667
"20390_at"	0.033989796666666	-0.016100763333335	0.0338839065130985	0.0233775504332347	5.066663955	5.87133163166667
"20391_at"	0.0871311000000006	-0.00478265000000011	0.0403416330249136	0.0298957411921112	12.1387261166667	6.028758515
"20392_at"	0.227918843333335	-0.0825320666666656	0.0832289140353439	0.0850576812293504	7.933892145	10.8479066666667
"20393_at"	-0.250379776666669	-0.183143026666666	0.0951177129507936	0.136178961146772	9.65969509833333	9.55316005666667
"20394_at"	-0.012315536666665	-0.0127203566666667	0.0198464784214291	0.0176280341092313	5.027967665	5.76580028166667
"20397_at"	0.0556369399999994	0.0347556000000022	0.0639122338943249	0.0728709032347162	6.28240288666667	10.3576222
"20399_at"	-0.104248046666668	-0.0322516033333358	0.0325961056285165	0.0862250684331963	7.50752767333333	7.38168569833333
"20400_at"	0.00181749333333325	-0.0586438266666658	0.0235463843225114	0.0319448207083217	5.16510688	5.91831931333333
"20401_at"	0.110731333333333	-0.119916866666667	0.0332332030848966	0.110788838196494	5.41696506333333	8.38027093666667
"20402_at"	-0.0735133999999942	0.015975533333334	0.0324996642878044	0.0484723499215742	12.6337619333333	11.1795122333333
"20403_at"	-0.0959743899999985	-0.0663060900000012	0.064818398732803	0.060168186251785	6.97865125833333	9.544871795
"20404_at"	0.0380045566666665	-0.0388120966666667	0.0345735509007325	0.0486727522897047	5.356648765	6.05781751166667
"20405_at"	0.250596793333334	0.200470750000004	0.0773910391315098	0.163260676946867	6.52834744	9.72203025166667
"20408_at"	-0.0260688	-0.0342798433333309	0.0280935933934469	0.0395956362297891	5.36687554333333	6.05034304833333
"20409_at"	0.0061848966666691	0.0492788666666684	0.0699303407039947	0.140156759269341	7.59358724166667	10.5684595333333
"20410_at"	-0.259440103333333	-0.0852864566666653	0.0820967376074221	0.105323724619276	9.66357421833333	9.83235677166667
"20411_at"	0.0935872666666668	-0.0222856333333308	0.117099773218305	0.0485865281030518	10.4356282666667	12.2110126166667
"20415_at"	-0.036187066666665	0.00182792666666831	0.0319667239178547	0.0183250429068728	5.19061957666667	5.90435947666667
"20416_at"	-0.083062066666665	-0.019230799999999	0.0722642336075202	0.0260962926904513	8.10142687	10.7120893666667
"20418_at"	0.0214843733333323	-0.0120442699999979	0.0394692186828631	0.0222126093853058	5.34375	6.02652994833333
"20419_at"	-0.0259331599999983	0.00951522666666893	0.0196011155424319	0.0454730501468866	4.93581814333333	5.93827624333333
"20420_at"	-0.0117729999999998	-0.00593448999999868	0.0322845891581188	0.0475258800663174	5.65790473	6.232133915
"20422_at"	-0.315863716666668	-0.139272836666667	0.094620332034413	0.0576652062433967	8.33827040166667	8.490209335
"20423_at"	0.0552571666666672	0.0147986800000002	0.0373697092870341	0.023188963723918	5.17386881666667	5.99911108
"20425_at"	0.0672743033333347	0.00380608333333399	0.101393237550513	0.0393791773911116	6.00640191166667	6.149789665
"20429_at"	-0.0387641100000016	-0.0180038066666679	0.0498565252746742	0.0276793113018371	5.48292372166667	6.01258263333333
"20430_at"	-0.0363498300000025	-0.082632199999999	0.0964643400520959	0.0659182358825168	7.873643665	10.8186598666667
"20431_at"	-0.0288899733333325	-0.0551632633333332	0.0286118832722957	0.0214949941845247	5.21984863333333	5.98103215166667
"20437_at"	-0.0699869799999995	-0.0458233200000002	0.0956365977685363	0.0632270712687507	5.71435547	6.53821114
"20438_at"	0.0466037333333338	-0.00455728666666477	0.0340466899051802	0.0368481396082621	5.23255751	6.01269531333333
"20439_at"	0.0293511299999993	0.121895036666666	0.0552401066833649	0.0971918201184316	6.27536349833333	6.610927485
"20440_at"	0.207166883333334	0.263972356666667	0.0980493779441326	0.06039216171255	5.76848687166667	8.66619090833333
"20441_at"	-0.000922333333333469	0.0769731999999994	0.0314944234484046	0.110869025470133	10.7556695	10.7596905
"20442_at"	-0.0100097666666663	0.116386233333332	0.106660825649842	0.0646828069201008	8.10363769666667	10.67878605
"20443_at"	0.000217016666669068	-0.0103916266666664	0.0752575417512627	0.0658235970077525	5.56857638833333	7.2564979
"20444_at"	-0.222656253333334	0.104116586666665	0.0679504063724194	0.166766632774249	8.24283854333333	8.57489483333333
"20445_at"	0.00919596000000134	0.00262920999999938	0.0527901212182641	0.0322431903305805	5.34175618666667	5.94432341833333
"20446_at"	-0.0885959233333349	0.05874399	0.0708751538691327	0.153623231587198	6.38088650166667	9.37297175833333
"20447_at"	0.0365939700000011	-0.0591947133333326	0.0346334666470531	0.0196080378880748	5.410413955	6.2880609
"20448_at"	0.0307074633333349	-0.207932690000002	0.125841426499472	0.10807537964415	6.350206165	8.781700725
"20449_at"	0.00198025000000079	0.0217598166666662	0.0386468723262458	0.0237750344667737	5.279608835	5.86216696833333
"20450_at"	-0.0340169266666654	-0.0237379766666672	0.0257195324049445	0.0443851001735488	5.35750325666667	6.173978365
"20451_at"	0.00257704000000114	-0.0377353733333319	0.0303567014737248	0.0238204281186018	5.06153700333333	5.87075571
"20452_at"	0.00748697999999948	0.120893429999999	0.068292809111652	0.0593804044834835	5.97932942666667	9.63877203833333
"20454_at"	-0.0510525000000008	-0.346003606666665	0.0755113679272647	0.228209167514147	10.1843804166667	8.04865284666667
"20459_at"	0.0433213966666672	0.0118439500000003	0.0367967950345661	0.0295420131820646	5.119940865	5.845315005
"20460_at"	0.000271266666669767	0.00843850333333496	0.0214484891742673	0.0577375447413564	5.09198676333333	6.270845855
"20462_at"	-0.157986110000001	0.020733200000004	0.0535632870325207	0.135900064348145	9.41623264166667	10.5846855333333
"20463_at"	0.067301433333335	0.251827923333335	0.110906697521534	0.124502762911402	5.94616699333333	6.60129957833333
"20464_at"	-0.0666775166666662	-0.0396384233333338	0.0384790107512606	0.0667126223675241	5.70065646833333	6.049116085
"20465_at"	-0.0398220466666661	0.0276191899999993	0.079416337504019	0.0264252828118549	9.15207248333333	5.91880759166667
"20466_at"	0.00811089666666565	-0.0445212333333345	0.0706616401883837	0.0874299494936104	7.29607476166667	9.00598457666667
"20467_at"	0.0379503000000012	-0.0526342100000008	0.0594742973259046	0.0242416402758689	6.81207953666667	8.227488985
"20469_at"	-0.0642089833333328	-0.00851363333333488	0.0478327423535196	0.0550713772708919	6.92077636833333	10.12990785
"20471_at"	-0.00661889999999943	-0.120943509999999	0.114302319948363	0.10875802025869	10.55278865	7.73429988166667
"20472_at"	-0.200547959999999	0.00793770000000116	0.296515639464331	0.0194125750822036	6.90561252333333	5.82936448333333
"20473_at"	-0.0273980066666653	-0.0166266000000004	0.0255251984486044	0.0435638501969661	5.50458442	6.18539663666667
"20474_at"	-0.08778212	0.082882613333334	0.0833270925089347	0.0512182577835249	8.22488064333333	6.04221755
"20475_at"	0.025037976666666	0.00548377666666866	0.045184915698143	0.094002493341473	5.58774142833333	7.146021135
"20476_at"	-0.0359157999999988	0.00290464666666779	0.0407315813810959	0.0346886071803824	5.32883029666667	5.91651642666667
"20479_at"	0.118679473333334	0.10722155333333	0.127516328095701	0.180293211949407	7.4771186	9.71982672666667
"20480_at"	-0.0735134533333337	0.216020633333333	0.116007377945021	0.0500584158108825	8.53154839666667	7.74062249666667
"20481_at"	0.0242241800000018	0.0780248399999994	0.101409229414523	0.0581088026837784	7.80071343333333	9.56059696
"20482_at"	-0.0220269133333346	0.295422680000002	0.0496928335809153	0.134359269548248	5.62462022666667	6.55085637
"20491_at"	-0.04779731	-0.221704719999996	0.0417976305779763	0.158083015911418	5.538872615	9.92205028666667
"20492_at"	-0.0862087666666653	-0.0558393433333313	0.0430219050939297	0.100083279645393	6.87318251	7.626552485
"20493_at"	-0.0195041199999997	0.0238131033333335	0.0218159379038971	0.0261981069760183	5.09731716666667	5.86114032833333
"20494_at"	-0.00477430999999928	-0.000776236666664154	0.020816511748406	0.0186423348048638	4.98220486166667	5.75038812166667
"20495_at"	0.00509982666666531	-0.0124198733333332	0.0236048441252283	0.017653621357052	4.9945204	5.79266827
"20496_at"	-0.135633666666665	0.0812800466666648	0.0486892340719206	0.123088382842858	10.3060981	8.70219852
"20497_at"	-0.055311409999999	0.0264923866666669	0.0369478006143216	0.0294348288874101	5.147121855	5.94150641
"20498_at"	-0.0284016933333335	-0.0982071333333288	0.134305764149633	0.0823238753514275	7.17858886666667	9.34662961
"20499_at"	0.000352646666668122	-0.28645833	0.0866793245264656	0.152771747820323	5.81232367666667	9.095052085
"20500_at"	-0.00783962333333221	-0.0349559299999997	0.0327408094827589	0.0199260829738899	5.29200575166667	5.97125400833333
"20501_at"	0.208387586666669	0.406500433333338	0.1547463027842	0.0658782672891937	10.31507704	11.1307341833333
"20502_at"	0.15657552	-0.020733169999998	0.143598981734664	0.0761194091010464	6.97184245	8.42182492166667
"20503_at"	0.114664716666669	-0.0633513633333376	0.0357883586643663	0.0453226186951888	5.372680665	9.90602464166667
"20504_at"	0.00217014000000137	-0.000726163333331975	0.0303126308950579	0.020001091250115	5.06434462	5.82751151833333
"20505_at"	-0.0207248233333335	-0.0262670299999996	0.0242283997531683	0.0357089138957162	5.233018665	6.05707882833333
"20508_at"	0.00908745666666633	0.0276943066666666	0.0243482232281221	0.0231528641921012	5.128919815	5.85496795
"20509_at"	-0.0626085066666677	-0.0415164199999989	0.0860476589661176	0.141436941965134	6.17127821333333	8.86385717333333
"20510_at"	-0.103976776666666	0.126627603333334	0.0917923487049797	0.214931301719284	6.94749620166667	7.200032555
"20511_at"	-0.0067003000000021	-0.0122195499999993	0.0307997661661003	0.0195754709703533	5.25920953	5.96769831833333
"20512_at"	-0.0146755666666643	-0.122696313333334	0.0415564114942216	0.144344423998954	5.25831434666667	8.78595753333333
"20513_at"	-0.0470648866666652	-0.0131961133333309	0.0235488536829016	0.0361713023930227	5.34514703	6.05217097333333
"20514_at"	0.0241970499999997	0.0210837333333345	0.192486271594423	0.0465012248159447	8.63764106166667	12.8377654333333
"20515_at"	-0.293565533333331	0.245843346666671	0.0530736353358746	0.0805871695886985	7.38701714666667	9.81067207666667
"20516_at"	0.0948350666666684	-0.020382613333334	0.123189840828189	0.0757146056713525	10.429796	9.33050381
"20517_at"	-0.00927734666666513	-0.0929987999999993	0.0335812661485957	0.029771625933585	5.18855794333333	6.08165565
"20518_at"	0.0203179266666673	0.0182291633333334	0.053370282332066	0.0819220807997705	5.31959364333333	6.38899739833333
"20519_at"	0.0164116800000009	0.280498833333331	0.0686327071463879	0.0758160670452677	5.92473687333333	10.0472506166667
"20520_at"	-0.0823567733333315	-0.0471754833333344	0.0812385598014374	0.080738598008437	6.47705078333333	7.580228365
"20521_at"	-0.0592990433333327	-0.0817558099999989	0.0236534241182394	0.0380669060588414	5.65757920833333	6.30064353166667
"20522_at"	0.0202907999999997	0.00172776333333324	0.0362724063974983	0.0335472036421503	5.23952908	6.08605018166667
"20523_at"	-0.00672743000000064	0.0067107366666681	0.0228451552604597	0.0206536527785662	5.14691840166667	6.03896233833333
"20524_at"	0.220703126666669	0.213591786666669	0.0978456749139544	0.0537871117270517	7.44433594	10.0592197733333
"20525_at"	-0.0735677066666636	0.0533353533333329	0.0685938910333122	0.144525424151045	8.13834635666667	10.17255109
"20526_at"	-0.0204535566666673	0.0325270399999997	0.0285045470049721	0.0264730325856202	5.18177625833333	6.16505158333333
"20527_at"	-0.177056203333333	-0.00265424666666902	0.13123891515317	0.0310883125532594	6.331041125	6.37046775
"20528_at"	0.0258246333333325	-0.137870599999999	0.0394097097089681	0.208227884336073	11.4512803833333	10.07153946
"20529_at"	0.371365020000002	0.395883433333331	0.0558623295236545	0.0344869358581901	7.77167426333333	10.4687249833333
"20530_at"	0.227050780000001	-0.151592566666668	0.112065785281759	0.08614584834062	8.94311523666667	11.32384315
"20531_at"	-0.0258246533333333	-0.03500601	0.0217288060933092	0.04522596043535	5.05295139	5.92472956833333
"20532_at"	-0.0461697066666664	-0.0300731133333318	0.0338972956763469	0.023387207551744	5.18682183	5.91379958
"20533_at"	0.166286893333334	0.124223763333334	0.113727180409462	0.291980341656397	5.38886176333333	6.89329176833333
"20534_at"	-0.176432293333332	-0.0882411866666635	0.0439784670676467	0.0762479846200408	6.68391927333333	7.11964142666667
"20535_at"	0.0673014366666669	-0.0577924700000008	0.0612151373297681	0.0782129363753133	6.25866699166667	8.896083735
"20536_at"	-0.0925835499999996	-0.0108173133333329	0.111454294249677	0.10628484521799	6.21686469166667	6.74173678
"20537_at"	0.0215386299999993	-0.019255809999998	0.0292231473915559	0.023804730303727	5.184543185	5.84003155166667
"20538_at"	-0.00987413333333276	-0.0156750799999985	0.0334067424521563	0.0328636577047478	5.24712456666667	5.88837139333333
"20539_at"	0.00401475666666773	-0.075220353333334	0.130903326852706	0.197835516436918	5.850857205	8.95492788666667
"20540_at"	-0.0266655833333331	-0.00921473999999911	0.0299952729036105	0.161560690456716	5.495103625	8.545623
"20541_at"	0.260633686666671	-0.104592350000001	0.0961043320455352	0.0802337620368508	6.14149305666667	6.92078575833333
"20544_at"	0.0981445333333326	0.00160256333333386	0.0537673557467896	0.0461206199023955	7.61791992333333	9.665214345
"20555_at"	-0.339382596666667	-2.79392027	0.0365230870148851	0.177895182341675	5.59840223833333	7.87091847166667
"20556_at"	-0.449435763333334	-0.861979166666666	0.0640304836788805	0.232268825699591	5.87445746833333	8.79036458666667
"20557_at"	-0.885091143333333	-0.821614583333331	0.11255988234941	0.0930174971221279	5.775227865	6.629882815
"20558_at"	-0.328531903333332	-2.93694911	0.0859625738738576	0.631911844615866	5.32246907833333	7.67420372166667
"20562_at"	0.0411783899999998	-0.0428435466666661	0.0556513300210108	0.0254653231269334	5.40681966166667	6.15000250666667
"20563_at"	-0.00466579666666433	0.0166015666666652	0.0387362909956149	0.177815860030074	5.38970269166667	8.03401693
"20564_at"	-0.042534719999999	-0.234575333333332	0.086163409077541	0.0426773259259551	8.61241319666667	11.5775741333333
"20568_at"	0.00873480666666726	-0.129407056666665	0.0319013520015973	0.271750734539036	5.24693468	9.60311498833333
"20583_at"	0.261528863333332	0.220402646666667	0.0802049193964196	0.0914536114672158	7.090264215	9.34943409666667
"20585_at"	0.107910156666668	0.106570513333336	0.0575636279869628	0.0752820834177337	5.47566731833333	8.23121995333333
"20586_at"	-0.104383679999996	-0.041366166666668	0.0439512664696663	0.0316910766531657	9.46950955333333	10.8084435166667
"20587_at"	0.0356987833333351	0.0733673900000014	0.0684286360088506	0.0387442151171845	7.29855685833333	9.47112880833333
"20588_at"	-0.0627712666666662	0.0452724366666661	0.0617909592369319	0.112052296445414	7.72474500666667	9.30744190833333
"20589_at"	-0.0894639766666669	-0.00015023999999908	0.0517992870160683	0.0697389164830203	5.937961155	6.56485376666667
"20591_at"	-0.0393337666666653	0.0690104166666661	0.0461669233501161	0.0419614602099371	8.16354709333333	9.53971354166667
"20592_at"	0.139729816666666	0.155073120000003	0.0750347429985718	0.0419221041744155	7.38716634166667	8.07610927666667
"20595_at"	-0.0204806866666649	0.0316256000000008	0.0633058911518101	0.101135305984876	6.29669868	7.02227313666667
"20597_at"	0.0500759333333338	-0.00901439999999987	0.0611510735983177	0.0700429597511194	10.5029568333333	11.3684395
"20598_at"	-0.0134277366666646	0.094901843333334	0.0344679405530432	0.048103307761428	6.83093261833333	8.750726165
"20599_at"	-0.00339084000000067	-0.00478265333333283	0.0223376915360826	0.0163573826104358	4.88548448333333	5.68598507666667
"20600_at"	-0.0168456999999975	-0.0078625799999994	0.0218615857462122	0.0193541974454972	4.97619629	5.76760316666667
"20602_at"	-0.024414059999998	0.102013226666667	0.0550912689318609	0.0574294479083842	8.90218099333333	10.0739933866667
"20603_at"	-0.0381401666666665	-0.113481570000001	0.0698120571460756	0.340390183458597	11.12258575	7.97210537166667
"20604_at"	-0.0767686599999999	-0.0691105766666666	0.0278861597306988	0.0487013661604514	5.38376193666667	6.19471153833333
"20605_at"	-0.0573459233333322	0.00145232666666573	0.0252507822713478	0.0174981217769917	5.20087348166667	5.94263321333333
"20606_at"	0.0584852433333349	0.0298477566666673	0.0301246242022778	0.0445361266052987	5.17811414833333	6.06580528833333
"20607_at"	-0.068576386666666	-0.0670072133333326	0.0498286567567351	0.0467605809580826	5.58865017333333	6.19398537666667
"20608_at"	-0.0189344633333333	-0.0659805699999989	0.0300058092879528	0.0792667250771495	5.88023546166667	6.56131059833333
"20609_at"	-0.0143771700000013	-0.0346304066666656	0.0314967417854226	0.0339744240827417	5.310899525	6.03326572333333
"20610_at"	-0.0266927033333335	-0.101762819999999	0.0442441039187706	0.0545310944395018	7.267578125	9.07301683
"20612_at"	-0.837158203333333	-1.5781751	0.124947743232125	0.20175640744297	5.95601399833333	11.5221604833333
"20613_at"	0.0310329833333345	-0.0878405433333338	0.021175737921528	0.0504156324230442	5.342230905	6.415014025
"20614_at"	0.0191786033333337	-0.0613231133333327	0.0218302450089499	0.0376268587222797	5.25115288833333	6.15989333
"20615_at"	0.0208333666666647	0.063752033333337	0.0495365316	0.0332340480758726	10.9277343833333	11.0631760833333
"20616_at"	-0.0147026866666673	-0.0197816466666652	0.0221638377600612	0.0255683990390988	5.15155707666667	5.90311999333333
"20617_at"	0.536946613333334	0.459385016666669	0.175425377347734	0.535295947848683	6.27970377666667	8.33541166166667
"20618_at"	0.24500868	-0.0474759666666635	0.16131631564412	0.0929318931358434	9.31043837	13.2223057166667
"20619_at"	0.302734366666666	0.0898437333333337	0.0838160853305007	0.0311093481822325	11.5048828166667	12.5279948
"20620_at"	-0.0397677933333309	-0.204777646666665	0.0449735505279168	0.16910953431614	5.91115994	9.15382111666667
"20621_at"	-0.0425618466666666	-0.185321513333334	0.0349822982095369	0.0893822320082625	6.30546061333333	8.05262169666667
"20623_at"	-0.106825083333332	-0.035506799999995	0.118609458890886	0.0827812039370506	8.80601671166667	10.8901492666667
"20624_at"	-0.102484806666665	-0.072015219999999	0.0476652055131243	0.0555250797209255	7.57175021666667	9.47350761333333
"20630_at"	-0.227023653333332	-0.132987783333333	0.110246454136935	0.148482854089903	6.45530870666667	7.12118139166667
"20637_at"	-0.260633676666668	0.00856370000000339	0.123671162839648	0.0463617893999588	9.38812934166667	10.29715045
"20638_at"	0.239908856666666	-0.0205328533333287	0.0546090946700723	0.119356398711336	9.05712890833333	9.42172476
"20639_at"	-0.0476345466666661	0.0510817300000017	0.109234490227128	0.0731893330639313	6.24159071333333	7.048352365
"20641_at"	-0.126898866666669	-0.105744193333332	0.04183130475528	0.0738139523859955	5.70212131	6.78171324333333
"20643_at"	-0.345703126666667	-0.232972753333334	0.0781255161250582	0.235412821931147	8.97884114666667	9.23106971333333
"20646_at"	0.172715926666666	0.100460736666666	0.0921246212128951	0.0465373780925236	5.72776964	6.22939202833333
"20648_at"	-0.125108499999998	-0.127303686666666	0.0394118944617301	0.0899781581418025	10.2585178166667	9.11508413666667
"20649_at"	-0.0199110566666683	0.0808793666666663	0.157047213575001	0.0865369444531386	9.97870552166667	11.56047175
"20650_at"	-0.0584038633333321	-0.024589343333334	0.0906117635278332	0.0718214708912094	6.80133734833333	9.09758113166667
"20652_at"	0.15768772	0.102113366666671	0.0708306866668366	0.101233441055082	6.42961968333333	11.5999849833333
"20655_at"	0.211697049999999	0.273687903333333	0.0891572424237508	0.0810027947936077	5.19330512166667	6.19616386166667
"20656_at"	0.0691189333333373	0.180639000000001	0.0460716837767083	0.0237889489258258	12.3768989	12.4773888333333
"20657_at"	0.129448786666669	-0.0643028666666652	0.112582758958817	0.0594692583105744	8.06287977333333	12.6643129
